classification	db_link	observation_name	observation_sum	1006_Rp_Control	1007_Rp_LE	1025_Rp_Control	1028_Rp_Control	1028bis_Rp_Control	1038_Rp_Control	1046_Rp_LE	1047_Rp_Control	1059_Rp_Control	1060_Rp_Control	1065_Rp_LE	1066_Rp_Control	1073_Rp_LE	1086_Rp_LE	1086bis_Rp_LE	1099_Rp_Control	1099bis_Rp_Control	1102_Rp_Control	1122_Rp_Control	1136_Rp_Control	1136bis_Rp_Control	1140_Rp_LE	1150_Rp_Control	1150bis_Rp_Control	581_Rm_Control	581bis_Rm_Control	592_Rm_LE	602_Rm_Control	612_Rm_Control	624_Rm_LE	624bis_Rm_LE	624ter_Rm_LE	629_Rm_Control	641_Rm_LE	651_Rm_Control	654_Rm_Control	665_Rm_LE	677_Rm_Control	680_Rm_LE	685_Rm_Control	689_Rm_LE	701_Rm_Control	732_Rm_LE	732bis_Rm_LE	750_Rm_Control	777_Rm_Control	798_Rm_LE	815_Rm_LE	817_Rm_Control	827_Rm_LE	835_Rm_Control	855_Rm_Control	862_Rm_LE	896_Rm_Control	920_Rm_LE	927_Rm_Control	935_Rm_Control	944_Rp_Control	950_Rp_LE	950bis_Rp_LE	952_Rp_LE	959_Rp_Control	964_Rp_Control	966_Rp_LE	972_Rp_Control	978_Rp_LE	978bis_Rp_LE	989_Rp_Control	992_Rp_LE
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of vancomycin group antibiotics;Biosynthesis of vancomycin group antibiotics	https://www.genome.jp/entry/ko01055	ko01055	1240846.6300000004	9536.09	12616.9	9976.48	10763.95	9132.6	14039.96	16780.449999999993	16054.54	17729.000000000004	21396.86	20498.94	18000.850000000002	12151.28	20492.43	11161.65	18397.14	12976.7	22193.24	17102.350000000002	10672.930000000002	11812.63	16590.67	15383.79	9941.13	19974.52	21047.2	18310.45	25188.35	18060.36	19134.51	23902.42	13636.35	24784.15	14046.51	26373.81	21107.07	17399.32	24022.710000000006	17590.26	20753.81	19711.09	25710.2	16580.620000000006	5202.74	16445.04	20561.25	21480.01	20946.37	25150.65	23931.79	25969.67	21458.880000000005	20691.300000000007	24744.73	13191.07	24369.43	20361.04	17369.710000000006	16903.47	10363.12	12925.92	23610.3	22329.349999999995	17847.050000000007	21230.51	22171.620000000006	6270.619999999999	27096.05	15488.67
Environmental Information Processing;Membrane transport;ABC transporters;ABC transporters	https://www.genome.jp/entry/ko02010	ko02010	338213.6826380368	3047.2123312883436	3165.168404907975	2910.6983435582824	4051.5499386503084	3061.923251533741	3218.864723926381	4437.783619631901	4364.371165644171	5318.513312883434	5724.168895705522	6024.670858895705	5360.22208588957	3733.9721472392666	5564.223067484664	3043.0195092024546	4418.445092024539	3400.640858895706	5988.406319018405	3922.1353987730067	4111.041963190184	4427.856932515337	5111.965214723926	5583.4627607361945	3366.1506134969327	5738.450122699385	6291.153865030676	4992.819938650308	7003.688282208589	4893.456687116566	4730.782883435581	6592.900920245399	3649.1114110429444	6293.032822085892	3298.5629447852784	7568.34920245399	5375.027730061348	4928.436564417177	5871.810306748466	4489.9072392638045	5377.934171779141	6324.640552147241	6707.067423312883	4728.430306748466	1291.4811656441716	4110.001595092024	5908.852208588959	5885.780674846625	5990.655950920245	5760.952515337421	6024.370674846626	6458.102024539877	5107.142576687116	5326.583435582822	5938.2585889570555	3588.423128834357	6466.182699386503	4438.34036809816	4253.162085889571	5738.654969325153	3332.1096932515343	3325.233251533743	6192.448036809818	5815.846503067484	4853.48944785276	5148.939263803681	5144.970306748467	1832.1899386503073	7349.267668711657	4720.213680981597
Environmental Information Processing;Signal transduction;Two-component system;Two-component system	https://www.genome.jp/entry/ko02020	ko02020	161085.38440993786	1364.0457763975155	1621.145403726708	1430.6439130434787	1813.8413664596274	1311.9536024844722	1497.7984472049689	2270.5041614906836	1807.27049689441	2272.553291925466	2529.60652173913	2631.61099378882	2141.9804347826084	1835.2528571428572	2819.2106211180126	1513.4417391304348	2291.5873913043474	1713.653602484472	2617.76347826087	1885.7177018633543	1689.13751552795	1814.0793167701866	2443.6297515527945	2300.484285714286	1370.698695652174	2666.3893167701863	2894.289503105589	2508.8420496894405	3450.997329192546	2446.350931677019	2371.6936645962737	3228.5872049689438	1709.8679503105593	3213.485093167702	1708.173540372671	3607.7256521739137	2560.2629192546583	2344.6209316770182	2829.3637888198764	2345.008260869565	2571.5998757763973	3433.4667080745335	3241.5667701863354	2285.9142857142856	672.2667080745342	2133.219068322981	2608.3450931677016	2579.7572049689443	3001.5934782608697	2907.305838509317	3052.950931677019	3174.851366459627	2450.7150310559005	2588.2931677018637	2867.3320496894407	1904.4586956521746	3151.9329813664594	2186.3547826086956	1894.7848447204967	2332.4927329192546	1495.2993788819874	1748.0057763975155	2824.8836645962733	2568.261428571429	2263.916273291926	2505.671739130435	2837.2278881987577	989.277639751553	3485.7190683229815	2454.650434782609
Cellular Processes;Cell motility;Bacterial chemotaxis;Bacterial chemotaxis	https://www.genome.jp/entry/ko02030	ko02030	279467.2784615385	1850.0315384615387	2790.9076923076927	3188.8423076923073	4097.009999999999	2514.828461538462	1621.0276923076924	4894.003846153846	2072.2392307692307	3226.830769230769	3345.713846153846	3965.8469230769233	2660.4115384615384	4353.423076923076	5940.01	2990.8361538461536	3763.631538461539	3091.2753846153846	3008.1392307692313	2224.786923076923	3876.795384615385	3848.326923076924	5269.657692307693	4411.316923076923	2767.3676923076923	4999.413076923077	6077.494615384616	4921.180769230769	5619.657692307693	4684.038461538462	4201.295384615384	6400.1	3056.3923076923074	5933.126923076923	2934.0069230769227	7701.306153846153	3831.2823076923078	4274.051538461538	4106.95076923077	4580.937692307692	3718.48	9727.115384615385	5190.9384615384615	3594.5461538461536	1168.2184615384615	3944.9892307692307	4449.432307692308	3758.753076923077	6598.8538461538465	4383.051538461538	5822.766153846154	4617.723076923077	2853.2715384615376	4364.244615384616	3838.6930769230767	3968.87076923077	4830.034615384615	2622.220769230769	2290.7599999999998	3962.697692307692	3042.0861538461536	3358.499230769231	3688.128461538462	2624.5746153846153	3580.002307692308	3356.4930769230773	4942.086153846153	2490.7453846153844	5363.378461538461	6221.128461538461
Cellular Processes;Cell motility;Flagellar assembly;Flagellar assembly	https://www.genome.jp/entry/ko02040	ko02040	161102.04904761902	767.24	1726.3076190476197	2037.907142857143	2297.1947619047614	1166.2119047619046	865.0052380952378	3096.037619047618	869.2661904761907	1580.7638095238096	1739.4776190476186	2098.7519047619053	1008.6999999999998	2802.8714285714286	4175.932857142859	1963.3404761904756	2541.597142857144	2028.632857142857	1221.537619047619	1247.4066666666668	1559.090476190476	1559.9766666666667	3340.6685714285727	1609.653333333333	1036.712380952381	2929.289999999999	3259.9514285714286	2971.7004761904764	3019.884761904763	3016.6761904761906	2675.8319047619043	4114.573333333334	1649.6999999999998	3316.4880952380954	1880.5080952380952	4920.777619047619	2387.79	2637.094761904762	2482.0385714285712	2943.367142857143	1838.9028571428566	7140.427142857143	3317.907142857143	2202.9704761904763	730.537619047619	2488.0138095238094	2431.1528571428566	1886.4166666666667	4455.946666666668	2567.44619047619	3403.2871428571434	2643.375238095239	1585.1504761904764	2654.673333333333	1907.6095238095236	2553.342857142857	2700.8066666666664	1567.3295238095238	970.7371428571427	1610.437619047619	1496.6999999999998	2145.047142857143	1845.105238095238	1060.100476190476	1958.913333333333	1551.5628571428574	3261.0476190476197	1670.4638095238095	2398.454761904762	4512.226190476191
Environmental Information Processing;Membrane transport;Phosphotransferase system (PTS);Phosphotransferase system (PTS)	https://www.genome.jp/entry/ko02060	ko02060	151108.96736842106	2055.8307894736845	1133.173157894737	1509.2686842105263	2575.835789473684	1649.5739473684212	1145.4268421052632	1769.4284210526316	1949.0705263157893	2999.4136842105268	2411.4094736842103	2342.6136842105266	2737.753947368421	1479.542105263158	2043.181315789474	1045.567105263158	1207.6334210526315	1162.9223684210526	2973.001842105263	1335.1526315789474	3238.996315789474	3510.3968421052627	2240.8568421052637	5184.0	2940.080789473684	2339.695263157895	2999.669210526316	2041.4307894736842	4435.794736842105	2064.193157894737	1696.2505263157893	2328.611315789474	1590.9247368421054	3230.3789473684214	1060.8226315789473	2801.2986842105265	2033.8584210526315	1806.3463157894737	2133.3665789473685	1572.9192105263155	2475.1463157894736	2267.318157894737	2575.468684210526	2041.2247368421056	452.9155263157895	1471.624736842105	2863.2331578947365	2682.4452631578947	2096.1334210526315	1946.1786842105266	2338.2723684210528	3025.44052631579	1818.9268421052632	1898.9255263157895	2475.0586842105267	1342.372894736842	3096.1597368421053	1332.5078947368422	1868.155	3730.52552631579	1576.236052631579	1182.2623684210525	3381.228947368421	2501.4868421052633	1879.5965789473685	2233.399736842105	1708.2302631578948	632.3568421052632	3886.0434210526314	1554.4015789473683
Genetic Information Processing;Translation;Ribosome biogenesis in eukaryotes;Ribosome biogenesis in eukaryotes	https://www.genome.jp/entry/ko03008	ko03008	33432.36000000001	278.6607317073171	320.45073170731706	298.80853658536586	325.4256097560976	271.97	342.9319512195122	451.6919512195122	445.590487804878	493.05878048780494	563.7282926829268	527.169268292683	473.72804878048777	336.1146341463415	560.5387804878048	300.6953658536585	487.95463414634156	358.31365853658536	612.7070731707319	435.4758536585366	336.44951219512194	395.8873170731707	451.93487804878055	555.6065853658538	340.3343902439024	509.06146341463415	579.2221951219512	482.8056097560976	723.2346341463415	500.0512195121951	486.93097560975616	622.9836585365854	348.82975609756096	662.0280487804879	355.5387804878049	701.8409756097561	564.8309756097561	445.5668292682926	616.6229268292685	459.10999999999996	552.2880487804879	578.8414634146342	696.8665853658537	444.07999999999987	136.0770731707317	422.8058536585366	531.8619512195121	558.3660975609756	560.0068292682928	631.3046341463414	622.2043902439024	697.081219512195	545.938048780488	535.6880487804879	643.981219512195	345.14	657.3560975609756	497.1614634146341	446.3182926829269	483.6151219512195	280.5375609756098	336.4778048780488	641.899756097561	584.7668292682928	467.6678048780488	573.0236585365853	538.6207317073173	169.22853658536582	777.1070731707317	452.16268292682923
Genetic Information Processing;Translation;Ribosome;Ribosome	https://www.genome.jp/entry/ko03010	ko03010	989402.713888889	8204.426944444449	9682.24625000001	8703.070138888887	9553.744583333331	7462.848749999994	10314.248888888886	13730.970416666654	12538.973611111105	14572.837916666655	17011.61611111112	15842.688749999998	13787.439583333324	10147.765277777791	17020.748194444448	9120.371250000004	14673.625555555573	10552.882361111122	17308.040138888893	13017.988611111125	9601.686527777783	10693.549027777779	13680.480416666665	14041.511527777775	8528.567638888891	15174.781527777788	16475.85541666668	14617.920555555544	21366.15791666668	14899.087500000016	14803.95041666666	18874.35541666667	10522.66124999999	19613.41527777777	10855.169305555553	21169.31208333332	16870.011388888877	13457.484444444428	18677.604305555546	13992.45291666666	16352.075138888888	17538.710694444446	20731.033888888873	13072.162499999986	4103.772083333331	12891.582499999991	15899.672500000008	16301.087777777775	17021.804861111093	19186.918888888886	18924.109305555543	20879.11111111111	16330.231527777776	16263.97958333333	18645.521944444437	10478.35652777777	19392.28111111112	15075.567777777776	13259.787222222227	13836.209999999985	8322.31208333333	10225.683888888889	18640.66972222221	17270.637083333342	14177.426388888889	16842.22749999999	16340.100694444447	5110.367777777775	21403.822499999984	13722.94111111112
Genetic Information Processing;Translation;Nucleocytoplasmic transport;RNA transport	https://www.genome.jp/entry/ko03013	ko03013	39512.97181818181	333.7780303030303	392.7595454545454	350.25651515151515	395.99848484848485	286.6987878787879	415.8525757575757	569.1525757575756	481.45409090909095	590.863484848485	691.774090909091	649.2810606060607	558.5272727272728	418.6178787878788	697.9583333333334	361.0298484848485	572.3060606060606	409.12333333333333	668.9416666666667	515.465	394.93924242424237	405.56909090909085	569.9519696969697	491.26348484848484	291.82712121212114	610.2354545454546	640.7339393939394	591.4277272727272	858.3107575757575	584.4549999999999	598.106212121212	749.7625757575757	428.4374242424243	773.553787878788	436.7754545454545	850.4425757575758	677.4339393939393	537.4645454545454	750.3871212121212	552.4560606060605	665.9916666666667	707.0366666666666	830.9845454545455	520.3216666666666	162.9151515151515	512.7954545454545	648.5001515151514	644.4575757575757	676.2042424242424	779.1069696969697	767.4218181818181	846.0504545454546	659.8362121212122	654.5778787878788	737.8945454545453	415.0160606060606	774.5833333333334	605.4581818181817	537.6065151515152	558.454393939394	342.78651515151523	407.6959090909091	732.4069696969697	693.4759090909091	582.6827272727272	673.2566666666667	657.5101515151515	199.39787878787877	818.990303030303	546.1831818181818
Genetic Information Processing;Folding, sorting and degradation;RNA degradation;RNA degradation	https://www.genome.jp/entry/ko03018	ko03018	397437.3705263158	3158.2434210526317	4046.968157894736	3434.447631578947	3481.345263157895	2778.0800000000004	4283.005789473685	5651.955526315791	5039.1405263157885	5699.634736842107	6934.515789473684	6242.555263157895	5378.894736842105	4032.87	6963.533947368422	3692.0523684210525	6194.119736842105	4382.942631578948	6989.892105263159	5454.295263157894	3438.368421052631	3844.9289473684216	5517.76052631579	5057.158157894737	3101.6226315789477	5830.159210526315	6303.169473684211	5812.89052631579	8569.390263157895	5984.854210526315	6008.751315789474	7480.556578947369	4155.020789473685	7869.155263157893	4483.032631578947	8488.893157894738	6958.956578947369	5202.531315789474	7761.146842105265	5727.035526315789	6711.872368421054	6878.237368421051	8546.723947368422	5118.921578947368	1708.797894736842	5282.4789473684195	6092.036315789473	6407.037368421053	6923.612368421053	8061.0423684210555	7720.388157894736	8687.791315789475	6876.962105263158	6652.2992105263165	7772.535526315789	4191.246578947369	7838.283947368422	6314.129210526316	5462.254736842106	5014.400000000001	3176.103157894737	4090.5173684210517	7488.991578947368	7005.88894736842	5811.808684210527	7082.174473684211	6851.29447368421	2048.8571052631582	8662.721842105264	5524.086315789473
Genetic Information Processing;Transcription;RNA polymerase;RNA polymerase	https://www.genome.jp/entry/ko03020	ko03020	714532.6576666665	5934.863666666667	7068.415	5901.140333333333	7239.397333333332	5506.862666666667	7554.449666666666	9688.609999999997	9022.281333333334	10923.162	12821.658333333333	12536.888666666666	10659.835	7518.790333333334	12145.574666666666	6779.338666666666	10311.330333333335	7412.611999999999	12340.130333333334	9249.128666666666	7234.449333333333	7533.696999999999	10199.106	8208.472333333335	5054.779333333334	11636.549666666666	12069.956000000002	10611.423333333334	14275.304666666667	10411.416999999998	10623.288666666667	14110.256	7792.879333333333	13718.366666666667	7594.768	16146.409333333335	12003.708	10686.647333333332	13750.157000000001	10274.494666666666	11606.269666666667	12401.578000000001	14677.220666666666	9597.753333333332	2975.048	9419.247	12035.663	12173.077	12765.128333333332	13688.574	13674.078000000001	14389.811666666666	11697.714333333333	11853.083666666667	13064.861	7840.5650000000005	13738.347333333335	10831.615666666667	9624.048666666666	10435.438000000004	6574.6900000000005	7456.524	12876.196333333333	12630.816333333332	10625.802000000001	11641.53	11669.099666666669	3902.588	14195.113000000001	9920.577333333333
Genetic Information Processing;Replication and repair;DNA replication;DNA replication	https://www.genome.jp/entry/ko03030	ko03030	771594.4449999997	6298.974615384615	7677.61076923077	6934.4288461538445	7042.323076923078	5476.543076923078	8181.758076923075	10961.07	9775.146538461537	11222.686923076926	13492.658076923077	11779.472692307692	10423.355769230771	7900.288461538462	13458.068846153848	7107.581923076922	11763.680384615385	8348.606153846154	13427.688076923077	10435.550384615384	7104.499230769231	7914.962692307693	10676.714615384615	10522.656538461539	6363.892692307693	11131.737307692305	12236.361923076924	11081.239615384617	17074.64769230769	11734.830384615383	11664.221923076922	14557.656923076924	8089.283461538463	15509.473076923077	8595.718846153844	16775.08	13526.12576923077	9955.355384615386	14929.322692307695	11063.686923076923	13076.604230769231	13765.761538461536	16640.941538461542	9676.528076923076	3257.1119230769227	10182.759230769228	11940.014999999996	12372.371538461537	13389.306923076925	15562.228461538463	14968.503076923076	16966.003076923076	13114.394615384617	12813.706153846155	14853.96846153846	7916.334230769232	15180.744230769233	12012.850769230768	10541.907692307695	10047.989230769232	6149.491923076922	7658.857307692307	14678.201538461539	13519.891923076922	11144.86653846154	13752.317307692309	12592.769230769232	3859.0123076923073	16883.384230769232	10860.662307692304
Genetic Information Processing;Folding, sorting and degradation;Proteasome;Proteasome	https://www.genome.jp/entry/ko03050	ko03050	1028.3645833333333	3.9479166666666665	0.5833333333333334	15.1875	4.666666666666667	34.5	0.625	1.75	51.052083333333336	10.208333333333334	2.96875	1.875	22.239583333333332	1.5	0.16666666666666666	1.25	9.208333333333334	17.791666666666668	51.885416666666664	5.572916666666667	26.385416666666668	66.04166666666667	0.875	151.41666666666666	96.42708333333333	10.75	57.708333333333336	3.0833333333333335	9.604166666666666	3.8333333333333335	0.75	1.4166666666666667	2.9583333333333335	12.260416666666666	0.08333333333333333	5.083333333333333	8.75	0.75	1.5	0.5416666666666666	2.9583333333333335	0.7916666666666666	13.5	5.75	0.1875	0.4583333333333333	8.041666666666666	20.666666666666668	1.2083333333333333	3.8333333333333335	2.1666666666666665	3.8125	1.7083333333333333	1.4166666666666667	25.916666666666668	0.125	10.083333333333334	3.375	15.375	32.25	7.291666666666667	0.6666666666666666	35.041666666666664	15.572916666666666	0.5833333333333334	17.5625	2.34375	1.3333333333333333	96.6875	0.4583333333333333
Genetic Information Processing;Folding, sorting and degradation;Protein export;Protein export	https://www.genome.jp/entry/ko03060	ko03060	885250.942	7102.673	8956.733999999999	7862.956999999998	8215.577	6356.916499999999	9216.083999999999	12832.773500000001	10745.396999999999	12582.372000000003	14920.537	13685.393	11629.607500000002	9200.216999999999	15714.835000000001	8246.6075	13468.007999999998	9612.537000000002	15176.140500000003	11762.6295	8336.916000000001	9177.366	12446.6165	12045.034000000001	7356.119500000001	13152.863999999998	14478.598999999998	13231.406500000001	19324.119	13377.422499999997	13384.692	16693.6165	9360.4915	17697.38	9938.2635	18702.5485	15118.024000000001	11822.545500000002	16981.800000000007	12791.334499999999	14820.982	16134.272499999997	18650.4435	11571.443499999998	3811.4524999999994	11793.000499999998	13505.802999999996	14002.534	15300.206000000002	17616.133500000004	17315.917999999998	19019.6535	14847.7945	14675.5445	16878.588499999998	9686.558500000001	17370.757500000003	13658.159	11797.425000000003	11503.6415	7305.818499999999	9323.6125	16339.175500000001	15107.422999999999	12778.165500000001	15447.079000000002	15570.050500000003	4744.306	19417.3505	12552.494499999997
Environmental Information Processing;Membrane transport;Bacterial secretion system;Bacterial secretion system	https://www.genome.jp/entry/ko03070	ko03070	527148.3491891891	4469.695675675675	4912.795945945944	4945.317837837836	5933.037297297296	4303.088108108108	5562.887027027026	7208.722702702702	6774.134054054053	8519.752432432435	9276.882972972973	9306.921621621621	8154.941891891895	5700.863783783784	9578.486216216217	4899.335945945946	7347.903783783784	5323.153513513514	9303.920270270271	6770.574054054053	5643.317027027027	5965.445135135135	7676.74027027027	6576.224594594596	4061.1475675675683	8723.872432432432	8772.09108108108	7782.084054054055	10571.471621621622	7732.095135135134	7806.314864864864	10221.625405405404	5648.101621621623	9715.96216216216	5431.892162162162	11329.584864864864	9061.938648648647	7551.361891891892	9680.21648648649	6995.450270270269	8326.084054054054	10320.016216216212	11043.694324324326	7425.547837837835	2059.4362162162156	6429.970270270269	9192.82189189189	9207.337297297297	8993.66945945946	9483.814594594594	9548.35945945946	10418.607297297296	8429.18	8637.80918918919	9446.864594594594	5535.182702702704	10105.289729729731	7733.236756756757	6976.770540540541	8266.612972972975	4633.248918918919	5353.5610810810795	9720.211351351352	9392.518108108108	7545.515675675678	8299.69810810811	8279.30702702703	2575.572702702703	10642.725945945946	7886.33243243243
Genetic Information Processing;Replication and repair;Base excision repair;Base excision repair	https://www.genome.jp/entry/ko03410	ko03410	502975.08857142867	4250.3819047619045	4952.283809523809	4360.220476190476	5142.208095238095	3912.0771428571425	5100.52619047619	6961.482857142858	6172.899523809524	7388.08142857143	8397.444285714286	8260.005714285715	6998.995238095238	5252.568095238095	8594.527142857143	4622.436666666666	7255.19380952381	5297.055238095239	8673.150952380953	6395.395714285714	5098.6114285714275	5584.432857142858	7091.661904761906	7169.19523809524	4303.484285714287	8061.819523809523	8655.284761904762	7668.143333333333	10786.307142857144	7555.020476190476	7491.446190476189	9713.066666666668	5415.839047619048	9899.114285714284	5498.363809523808	10657.926190476193	8330.095714285715	7083.551428571429	9276.98238095238	7102.265714285713	8171.851428571429	9163.318095238095	10282.960952380954	6965.5485714285705	2064.605714285714	6559.34380952381	8226.097142857141	8340.264285714286	8679.358095238096	9571.39380952381	9536.377619047618	10271.527142857143	8082.284285714287	8232.602857142858	9269.130476190476	5623.136190476192	9867.090952380953	7482.661904761904	6481.88904761905	7343.752857142858	4429.067142857143	5391.492857142856	9317.111428571428	8621.118571428571	7150.766666666667	8239.33619047619	8706.317619047619	2713.253809523809	10813.575714285715	6948.306666666666
Genetic Information Processing;Replication and repair;Nucleotide excision repair;Nucleotide excision repair	https://www.genome.jp/entry/ko03420	ko03420	461120.65041666664	3846.483750000001	4458.96875	4100.495833333333	4567.035	3611.5066666666667	4706.776666666668	6412.875	5873.452916666666	6779.165416666668	7801.852500000002	7306.264999999999	6443.341666666667	4761.849999999999	7882.183749999999	4206.475416666666	6700.369166666667	4883.8425	8107.650416666668	5946.957083333334	4686.549583333334	5279.641666666667	6396.732500000001	7154.909583333335	4336.714166666666	7060.2375	7898.37125	6793.927083333333	10017.6675	6936.321250000001	6818.61375	8727.378333333334	4905.017083333333	9116.40625	4971.620416666667	9814.3425	7765.95625	6212.5858333333335	8551.297083333333	6417.130833333333	7607.130833333334	8251.09875	9578.837083333334	6088.142499999999	1886.582083333333	5917.212916666667	7390.2825	7596.559583333332	7848.132083333333	8837.237083333333	8744.959166666667	9644.059166666666	7504.826666666668	7496.107083333333	8697.430833333334	4930.5633333333335	9045.094583333334	6862.126249999998	6117.461666666667	6612.293750000001	3926.740416666666	4704.444166666666	8654.324166666667	7962.351250000001	6533.607083333333	7811.97375	7589.527083333334	2367.195833333333	10283.553333333333	6371.827499999999
Genetic Information Processing;Replication and repair;Mismatch repair;Mismatch repair	https://www.genome.jp/entry/ko03430	ko03430	1039520.1960869565	8670.957826086957	10238.340434782607	9213.27652173913	9924.688695652176	7631.786086956522	10929.66565217391	14551.902173913044	13143.136086956516	15377.05826086957	18218.04739130435	16391.41826086956	14435.389130434785	10706.591739130436	17896.521304347832	9564.517826086956	15473.084782608696	11043.529130434785	18082.48695652174	13815.069130434782	10011.694347826084	10962.24391304348	14433.858260869565	14105.675217391303	8494.276086956523	15467.445217391303	16824.707826086957	15037.586956521742	22755.756086956524	15696.814347826086	15587.411739130433	19775.216956521737	11021.213478260872	20757.054347826088	11386.799130434782	22730.022608695654	17967.977826086957	13854.645652173915	19904.958695652178	14777.462173913043	17479.799130434785	18403.75304347826	22084.91695652174	13304.37304347826	4337.7521739130425	13591.820434782609	16505.061304347822	16933.94217391304	17981.59043478261	20595.144347826088	20023.26217391304	22404.177391304347	17390.828260869566	17182.99739130435	19751.066956521732	10900.567826086959	20446.711304347824	15917.890434782605	14085.73043478261	14225.058260869564	8627.980869565217	10390.038260869565	19661.00347826087	18258.086086956522	15039.24739130435	18126.10086956522	16838.943043478266	5253.347826086956	22425.590434782607	14493.126086956518
Genetic Information Processing;Replication and repair;Homologous recombination;Homologous recombination	https://www.genome.jp/entry/ko03440	ko03440	985860.441333333	8231.050666666668	9680.96	8666.339333333333	9316.13766666667	7304.442333333334	10480.552999999998	13636.65166666667	12797.974666666667	14709.416000000005	17432.581333333335	15796.370666666662	14011.809999999998	10040.457666666667	16945.379666666668	9035.032666666666	14731.21066666667	10554.881000000001	17497.464000000004	13194.04433333333	9352.995	10443.774333333335	13635.382333333333	13783.641333333333	8315.357000000002	14691.259	15942.632000000003	14116.345000000003	21383.854666666666	14765.061666666663	14668.093666666666	18572.299	10338.95066666667	19349.213333333333	10706.324333333332	21387.196999999996	17150.944000000003	13048.173000000004	18862.67733333334	13864.594333333333	16481.504333333334	17011.90233333333	21046.451000000005	12698.35333333333	4083.266	12761.940666666665	15666.358999999995	16216.77366666667	16967.08666666667	19431.708000000002	18788.49133333333	21139.255	16589.780333333336	16256.229333333333	18795.826666666664	10161.060333333335	19414.56266666666	15211.739666666663	13499.589333333337	13535.635666666667	8094.836999999999	9802.24	18800.477333333332	17556.817333333332	14295.657666666666	17189.79666666667	15927.015666666668	4905.122666666665	21462.310666666664	13627.124666666661
Genetic Information Processing;Replication and repair;Non-homologous end-joining;Non-homologous end-joining	https://www.genome.jp/entry/ko03450	ko03450	1363.7999999999995	3.2	25.2	5.2	15.0	7.0	6.4	23.6	7.6	9.4	11.2	15.6	8.4	16.0	24.0	15.0	7.4	10.2	4.4	8.0	20.6	17.8	24.4	4.6	6.0	26.4	33.0	28.4	21.6	23.8	27.4	60.2	29.2	18.4	10.0	39.4	9.8	59.6	50.4	46.4	8.2	41.4	14.8	10.8	5.4	41.4	23.0	22.8	35.2	27.4	30.0	8.8	34.8	21.4	12.8	49.8	19.6	24.4	6.8	6.6	18.4	16.6	9.0	8.0	18.0	4.8	16.6	15.0	14.6	17.2
Cellular Processes;Cell growth and death;Cell cycle - Caulobacter;Cell cycle - Caulobacter	https://www.genome.jp/entry/ko04112	ko04112	939534.9799999995	7823.323124999998	9197.051875	8360.791249999998	9009.688125	7026.009999999999	9908.2025	13149.088750000003	12089.033124999998	14034.39875	16503.105	14940.198125000004	13282.618750000001	9616.431875	16119.564375000002	8560.144999999999	13887.104374999999	9955.289375	16595.854375000003	12481.539375	9312.765	10203.390000000001	12997.083125000001	13132.581875000002	7983.883125	14020.1225	15390.70875	13524.380000000001	20468.12875	14083.703124999998	13971.109374999998	17624.239375	9973.775625	18594.859375	10205.447499999998	20317.627500000002	16215.544375000003	12313.595000000001	17891.805000000008	13182.22375	15842.020625000001	16189.8	19898.49	12013.911875	3897.707499999999	12156.010624999997	14971.28875	15401.14	15984.036875000003	18529.460000000003	18010.703125	20192.677499999998	15724.611250000002	15430.098750000001	17965.69	9616.7725	18421.73125	14393.575624999998	12892.9125	13073.35375	7838.881875	9343.836249999998	17847.429375	16600.87	13609.359375000002	16460.66	15162.215000000004	4660.194999999999	20564.585625	12894.543749999997
Genetic Information Processing;Folding, sorting and degradation;Sulfur relay system;Sulfur relay system	https://www.genome.jp/entry/ko04122	ko04122	623544.2181818181	5290.652727272726	6075.916363636364	5845.336363636364	6823.057272727273	4786.151818181818	6477.548181818183	8857.468181818182	7854.274545454545	9886.791818181819	11109.098181818183	10709.984545454547	9411.44090909091	6812.013636363636	11504.535454545456	5851.810909090909	8871.011818181818	6409.569090909092	10778.684545454546	8008.153636363637	6639.613636363636	6783.290909090909	9229.998181818182	7664.0936363636365	4664.8781818181815	9496.386363636366	10119.903636363637	8850.85909090909	13332.194545454544	9354.90181818182	9037.448181818183	11620.778181818181	6567.697272727272	11710.6	6359.404545454545	13752.74272727273	10839.768181818183	8747.553636363637	11890.317272727272	8466.633636363636	10403.947272727273	11769.264545454545	13252.82090909091	8270.335454545453	2575.719090909091	7744.180000000001	10203.003636363635	10321.636363636364	10648.04	11586.725454545453	11491.835454545455	12980.762727272728	10363.237272727274	10140.614545454546	11356.206363636365	6377.649090909091	12135.40181818182	9133.066363636362	8322.31	9248.24090909091	5481.364545454545	6108.6227272727265	11545.582727272727	10999.978181818182	9259.60090909091	10385.40181818182	9707.461818181819	3232.491818181818	12718.105454545455	9288.047272727272
